sample_id,wav_path,start_time,end_time,tone,vowel,char,pinyin,region,site,speaker_id,paper_region,f1_mean_hz,f1_std_hz,f2_mean_hz,f2_std_hz,f3_mean_hz,f3_std_hz
0712_row_00046050,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0922.wav,1.0523,1.50487,中高元音,o,痛,,01语音信号,14溧水,石湫杜冬生单字,14溧水,254.00790405273438,82.92743682861328,1046.02783203125,370.9828186035156,2160.63623046875,651.2581176757812
0712_row_00046051,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0924.wav,0.98067,1.31969,中高元音,o,动,214LSsqzm10924动,01语音信号,14溧水,石湫杜冬生单字,14溧水,338.5872497558594,141.1842041015625,976.2969360351562,266.7690734863281,1984.484375,674.1525268554688
0712_row_00046052,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0932.wav,0.60948,0.97222,中高元音,o,孔,214LSsqzm10932孔,01语音信号,14溧水,石湫杜冬生单字,14溧水,236.7103729248047,77.75117492675781,873.548583984375,276.16558837890625,2199.553955078125,663.0199584960938
0712_row_00046053,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0934.wav,0.61562,1.06904,中高元音,o,红,,01语音信号,14溧水,石湫杜冬生单字,14溧水,347.5861511230469,228.5792999267578,857.9121704101562,362.0227966308594,1942.37744140625,738.962158203125
0712_row_00046054,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0936.wav,0.78866,1.01537,高元音,u,木,214LSsqzm10936木,01语音信号,14溧水,石湫杜冬生单字,14溧水,265.83526611328125,158.75367736816406,759.8626708984375,240.6544952392578,1819.972412109375,851.8887939453125
0712_row_00046055,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0943.wav,0.69161,0.98667,中高元音,o,冬,214LSsqzm10943冬,01语音信号,14溧水,石湫杜冬生单字,14溧水,246.86318969726562,61.45108413696289,722.7166137695312,301.01348876953125,1686.833740234375,620.62744140625
0712_row_00046056,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0946.wav,0.58029,0.9999,中高元音,o,松,,01语音信号,14溧水,石湫杜冬生单字,14溧水,348.75579833984375,239.70310974121094,1121.327880859375,564.6215209960938,2093.415771484375,757.5783081054688
0712_row_00046057,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0962.wav,0.81488,1.13544,高元音,u,服,,01语音信号,14溧水,石湫杜冬生单字,14溧水,362.11102294921875,237.66732788085938,1079.426513671875,306.0634460449219,2282.103271484375,500.5336608886719
0712_row_00046058,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0972.wav,0.9796,1.22056,中高元音,o,肉,214LSsqzm10972肉,01语音信号,14溧水,石湫杜冬生单字,14溧水,264.6724548339844,163.5275115966797,762.5761108398438,394.05853271484375,1896.716064453125,710.668701171875
0712_row_00046059,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0974.wav,0.81487,1.02493,高元音,y,育,214LSsqzm10974育,01语音信号,14溧水,石湫杜冬生单字,14溧水,301.62432861328125,98.3233642578125,1151.1312255859375,339.8021240234375,2270.2578125,625.2478637695312
0712_row_00046060,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0980.wav,0.39483,0.86192,中高元音,o,松,,01语音信号,14溧水,石湫杜冬生单字,14溧水,409.3926086425781,361.9780578613281,1165.91162109375,494.6149597167969,2015.347900390625,705.7964477539062
0712_row_00046061,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/0985.wav,0.80749,1.14137,中高元音,o,恭,214LSsqzm10985恭,01语音信号,14溧水,石湫杜冬生单字,14溧水,269.6664733886719,90.00425720214844,664.2782592773438,201.2623748779297,1460.060302734375,487.28271484375
0712_row_00046062,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1001.wav,1.13013,1.42851,低元音,a,他,214LSsqzm11001他,01语音信号,14溧水,石湫杜冬生单字,14溧水,361.4432067871094,291.49468994140625,1020.3397216796875,357.399658203125,1677.5826416015625,641.84716796875
0712_row_00046063,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1014.wav,0.685,0.94683,低元音,a,把,214LSsqzm11014把,01语音信号,14溧水,石湫杜冬生单字,14溧水,422.59417724609375,333.1746520996094,1010.51171875,221.89610290527344,1863.6419677734375,602.0186767578125
0712_row_00046064,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1017.wav,1.07385,1.55547,低元音,a,麻,,01语音信号,14溧水,石湫杜冬生单字,14溧水,261.2264404296875,254.74024963378906,976.6217041015625,202.85589599609375,1684.403076171875,510.06719970703125
0712_row_00046065,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1019.wav,0.84415,1.16757,低元音,a,家,214LSsqzm11019家,01语音信号,14溧水,石湫杜冬生单字,14溧水,287.6098937988281,175.4097442626953,869.19482421875,221.30198669433594,1454.6102294921875,213.1066131591797
0712_row_00046066,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1025.wav,1.23297,1.54403,中高元音,ə,者,214LSsqzm11025者,01语音信号,14溧水,石湫杜冬生单字,14溧水,203.21746826171875,146.41958618164062,754.20166015625,394.110107421875,1645.3251953125,655.2024536132812
0712_row_00046067,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1026.wav,0.62516,1.00044,中高元音,ə,社,,01语音信号,14溧水,石湫杜冬生单字,14溧水,194.8950958251953,136.12689208984375,898.6123046875,683.4041137695312,2305.5166015625,389.2922668457031
0712_row_00046068,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1038.wav,0.61744,1.09306,高元音,u,苏,,01语音信号,14溧水,石湫杜冬生单字,14溧水,524.8045043945312,483.7872619628906,1688.427734375,480.92315673828125,2380.155029296875,399.9054260253906
0712_row_00046069,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1043.wav,1.32827,1.66805,中高元音,ə,着,214LSsqzm11043着,01语音信号,14溧水,石湫杜冬生单字,14溧水,302.0515441894531,202.19065856933594,1655.3438720703125,257.1462707519531,2457.0458984375,288.22113037109375
0712_row_00046070,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1061.wav,0.69925,1.05307,中低元音,ɛ,界,214LSsqzm11061界,01语音信号,14溧水,石湫杜冬生单字,14溧水,242.58213806152344,275.7581787109375,796.8753051757812,780.3253784179688,2353.08544921875,428.3553466796875
0712_row_00046071,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1062.wav,0.67236,1.07537,中低元音,ɛ,介,214LSsqzm11062介,01语音信号,14溧水,石湫杜冬生单字,14溧水,241.16973876953125,166.71542358398438,1155.9964599609375,848.4813232421875,2494.513916015625,450.9524230957031
0712_row_00046072,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1078.wav,0.8307,1.19993,高元音,u,队,214LSsqzm11078队,01语音信号,14溧水,石湫杜冬生单字,14溧水,155.84609985351562,126.17622375488281,588.1844482421875,501.507568359375,2178.1474609375,299.13531494140625
0712_row_00046073,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1082.wav,0.63239,1.13868,低元音,a,淮,,01语音信号,14溧水,石湫杜冬生单字,14溧水,224.209228515625,185.60679626464844,847.5729370117188,560.7830810546875,2122.125244140625,481.76312255859375
0712_row_00046074,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1106.wav,0.54496,1.01469,高元音,i,希,,01语音信号,14溧水,石湫杜冬生单字,14溧水,412.1878967285156,343.1346740722656,1600.1966552734375,353.75811767578125,2808.473388671875,378.3340148925781
0712_row_00046075,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1122.wav,0.75657,1.04901,低元音,a,帽,214LSsqzm11122帽,01语音信号,14溧水,石湫杜冬生单字,14溧水,311.3894348144531,83.52356719970703,759.9255981445312,226.42857360839844,2359.375244140625,783.6521606445312
0712_row_00046076,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1125.wav,0.75689,1.13367,低元音,a,牢,214LSsqzm11125牢,01语音信号,14溧水,石湫杜冬生单字,14溧水,363.3061218261719,50.01713943481445,825.3003540039062,242.3419952392578,2878.759765625,217.5819549560547
0712_row_00046077,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1141.wav,0.81122,1.28284,中高元音,o,猴,,01语音信号,14溧水,石湫杜冬生单字,14溧水,322.50823974609375,351.43182373046875,814.1902465820312,576.8143310546875,2250.351318359375,416.9378967285156
0712_row_00046078,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1160.wav,1.4031,1.85801,低元音,a,谈,,01语音信号,14溧水,石湫杜冬生单字,14溧水,207.94468688964844,156.1514129638672,918.5088500976562,506.6150207519531,2086.1875,406.72406005859375
0712_row_00046079,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1166.wav,1.20803,1.68277,低元音,a,咸,,01语音信号,14溧水,石湫杜冬生单字,14溧水,482.7028503417969,272.7373352050781,1598.6343994140625,643.6406860351562,2421.947021484375,358.8611145019531
0712_row_00046080,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1172.wav,0.91379,1.29942,高元音,i,签,,01语音信号,14溧水,石湫杜冬生单字,14溧水,191.63885498046875,172.46372985839844,913.4223022460938,755.0178833007812,2495.596435546875,379.1917419433594
0712_row_00046081,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1173.wav,0.71175,1.14186,低元音,a,闪,,01语音信号,14溧水,石湫杜冬生单字,14溧水,137.30645751953125,28.642263412475586,724.8252563476562,260.7164001464844,1968.5438232421875,143.30458068847656
0712_row_00046082,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1175.wav,0.66611,0.94983,低元音,a,淹,214LSsqzm11175淹,01语音信号,14溧水,石湫杜冬生单字,14溧水,191.29412841796875,36.90365219116211,546.6071166992188,124.33314514160156,1949.0657958984375,148.85372924804688
0712_row_00046083,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1176.wav,1.74557,1.96074,高元音,i,贴,214LSsqzm11176贴,01语音信号,14溧水,石湫杜冬生单字,14溧水,263.62957763671875,148.33094787597656,904.0877685546875,513.9517211914062,2060.11083984375,287.7182312011719
0712_row_00046084,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1193.wav,0.9318,1.2735,高元音,i,便,214LSsqzm11193便,01语音信号,14溧水,石湫杜冬生单字,14溧水,211.36073303222656,55.06864547729492,1586.4757080078125,867.28564453125,2713.33984375,416.6583251953125
0712_row_00046085,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1198.wav,0.76861,1.00925,高元音,i,捏,214LSsqzm11198捏,01语音信号,14溧水,石湫杜冬生单字,14溧水,183.932373046875,36.95924377441406,585.67431640625,388.7903747558594,1940.5322265625,185.15016174316406
0712_row_00046086,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1207.wav,0.91779,1.2877,低元音,a,川,,01语音信号,14溧水,石湫杜冬生单字,14溧水,209.3087615966797,153.51805114746094,763.3257446289062,722.9550170898438,2462.305419921875,209.19842529296875
0712_row_00046087,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1209.wav,0.95361,1.33103,高元音,u,圈,,01语音信号,14溧水,石湫杜冬生单字,14溧水,241.9822540283203,102.2471694946289,1362.9189453125,927.5432739257812,2598.482421875,241.790283203125
0712_row_00046088,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1219.wav,0.85392,1.07823,中高元音,e,决,214LSsqzm11219决,01语音信号,14溧水,石湫杜冬生单字,14溧水,382.5114440917969,189.52099609375,1151.331787109375,390.3117980957031,2317.92041015625,657.2739868164062
0712_row_00046089,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1226.wav,1.42997,1.78625,中高元音,ə,笨,214LSsqzm11226笨,01语音信号,14溧水,石湫杜冬生单字,14溧水,245.82838439941406,149.80897521972656,982.824951171875,493.373046875,2093.866943359375,473.25830078125
0712_row_00046090,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1229.wav,0.94569,1.19903,中高元音,e,核,,01语音信号,14溧水,石湫杜冬生单字,14溧水,464.75152587890625,244.6678924560547,1064.6317138671875,228.85821533203125,2265.662841796875,655.6881103515625
0712_row_00046091,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1243.wav,0.56658,0.73438,低元音,a,薄,214LSsqzm11243薄,01语音信号,14溧水,石湫杜冬生单字,14溧水,331.6329650878906,204.31114196777344,866.7640991210938,335.3101501464844,2090.424072265625,746.5643920898438
0712_row_00046092,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1252.wav,1.59771,1.86962,低元音,a,庄,214LSsqzm11252庄,01语音信号,14溧水,石湫杜冬生单字,14溧水,417.79095458984375,227.80201721191406,978.525390625,377.9107360839844,2250.18701171875,673.1199951171875
0712_row_00046093,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1286.wav,0.86169,1.13797,中高元音,o,恭,214LSsqzm11286恭,01语音信号,14溧水,石湫杜冬生单字,14溧水,280.0755920410156,100.7229232788086,721.887939453125,227.785400390625,1934.9786376953125,678.4551391601562
0712_row_00046094,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1304.wav,0.91593,1.22574,中高元音,o,说,,01语音信号,14溧水,石湫杜冬生单字,14溧水,382.152099609375,331.3988037109375,1154.786376953125,555.719482421875,2120.21826171875,733.6084594726562
0712_row_00046095,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1305.wav,1.10658,1.32178,低元音,a,爸,214LSsqzm11305爸,01语音信号,14溧水,石湫杜冬生单字,14溧水,130.8347625732422,22.920934677124023,729.35009765625,98.58737182617188,1206.64599609375,86.43679809570312
0712_row_00046096,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1306.wav,0.67884,0.91573,低元音,a,白,214LSsqzm11306白,01语音信号,14溧水,石湫杜冬生单字,14溧水,460.08154296875,251.41432189941406,972.6862182617188,204.63743591308594,2212.677490234375,655.1695556640625
0712_row_00046097,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1314.wav,1.67951,2.02947,低元音,a,穿,,01语音信号,14溧水,石湫杜冬生单字,14溧水,216.2450408935547,75.44276428222656,885.4132690429688,789.0728759765625,2452.42041015625,294.4910888671875
0712_row_00046098,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1318.wav,0.75934,1.07032,中高元音,o,波,214LSsqzm11318波,01语音信号,14溧水,石湫杜冬生单字,14溧水,299.3092041015625,105.09782409667969,662.5244750976562,186.8457794189453,2202.460693359375,782.54443359375
0712_row_00046099,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1322.wav,1.2241,1.61669,中高元音,o,弘,214LSsqzm11322弘,01语音信号,14溧水,石湫杜冬生单字,14溧水,349.90313720703125,223.20172119140625,786.1786499023438,341.7432556152344,1730.195068359375,840.4122924804688
0712_row_00046100,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1324.wav,1.96686,2.15007,低元音,a,压,214LSsqzm11324压,01语音信号,14溧水,石湫杜冬生单字,14溧水,223.8157501220703,133.7895965576172,1140.09033203125,788.4229125976562,2197.001953125,640.9440307617188
0712_row_00046101,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫杜冬生单字/ch1/1325.wav,0.77747,1.00706,中低元音,ɛ,页,214LSsqzm11325页,01语音信号,14溧水,石湫杜冬生单字,14溧水,258.5097961425781,36.39224624633789,1326.2728271484375,888.5167846679688,2526.66748046875,680.837646484375
0712_row_00046102,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫端伟单字/ch1/0001.wav,1.01222,1.1821,中高元音,o,多,214LSsqqm10001多,01语音信号,14溧水,石湫端伟单字,14溧水,214.53770446777344,34.16093826293945,874.3238525390625,230.6149139404297,2220.764404296875,217.16009521484375
0712_row_00046103,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫端伟单字/ch1/0003.wav,0.74106,1.00043,低元音,a,大,,01语音信号,14溧水,石湫端伟单字,14溧水,473.80047607421875,370.1183776855469,1104.989013671875,350.7787780761719,2049.853759765625,522.8598022460938
0712_row_00046104,/home/ustc1958/lxy/graph/tone/tone/01语音/01语音信号/14溧水/石湫端伟单字/ch1/0013.wav,0.70686,0.99332,中高元音,o,破,,01语音信号,14溧水,石湫端伟单字,14溧水,261.1847839355469,97.71977233886719,911.0388793945312,253.90089416503906,2166.098388671875,231.8441162109375
